,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM1,PM2.5
6449,0.8181818181818182,0.1333333333333333,0.0,0.9565217391304348,0.07279355122702762,0.023162605399836566,0.6151309408341417,0.0008945781114613367,0.332909514727696,0.0002959203261651092,0.3561429589523481,0.21408469700860353,0.1320776431327069,0.14993630539369648
6450,0.8181818181818182,0.1333333333333333,0.0,1.0,0.09201194013425773,0.6300832057004453,0.6119506564117978,0.0009032161860480451,0.33693579148124897,0.00030092405863036006,0.3509479108554254,0.2510563133690755,0.1641470024378121,0.175650841859191
6451,0.8181818181818182,0.1666666666666667,0.0,0.0,0.09614696819632439,0.6980986995116061,0.6038196199505472,0.0008876517290738357,0.3358762449671531,0.00028903247221602886,0.3581680925369958,0.2696225284601558,0.18631215829211142,0.19828303808644912
6452,0.8181818181818182,0.1666666666666667,0.0,0.04347826086956521,0.076590183779025,0.7049375007374418,0.595109356429557,0.0009118542606347518,0.3333333333333321,0.00029529228567049963,0.37948681567092235,0.23460920944444014,0.17155806963148798,0.17915603981777223
6453,0.8181818181818182,0.1666666666666667,0.0,0.08695652173913042,0.09208622207549245,0.01077945475024697,0.5824619882242047,0.000844461356140292,0.3257045984318694,0.0002058325502989652,0.39139898678826074,0.20291591771519876,0.16500497029656103,0.16600223928428
6454,0.8181818181818182,0.1666666666666667,0.0,0.13043478260869565,0.1204247826565423,0.7025609525689532,0.574470294121665,0.0009032161860480451,0.3206187751642311,0.00018393349895413265,0.3956201649129482,0.1684913847885687,0.14067211426948473,0.14037546574187593
6455,0.8181818181818182,0.1666666666666667,0.0,0.17391304347826086,0.11349317706613843,0.7093738567904384,0.5678146473408833,0.000967145899348756,0.3240093240093245,0.00021208206800762245,0.3960135825838512,0.1473677111783763,0.1275907670824359,0.12570496232843012
6456,0.8181818181818182,0.1666666666666667,0.0,0.21739130434782608,0.09436420160669087,0.6604285185676628,0.5612081802161172,0.001020686039068219,0.3339690612417882,0.00028340069925616843,0.3915247514535494,0.15905783850661026,0.12947918392464083,0.13065824851800334
6457,0.8181818181818182,0.1666666666666667,0.0,0.2608695652173913,0.10737867282931661,0.6642911563704289,0.5570934823294765,0.0009464065589815889,0.3449883449883481,0.0002690175423550251,0.4005733578843159,0.20629300797065922,0.1466879482142434,0.15481113684899192
6458,0.8181818181818182,0.1666666666666667,0.0,0.30434782608695654,0.12544706723891272,0.6466393597895576,0.5594978210680183,0.0010639162187970946,0.3593981775799975,0.056526681759886836,0.4150975643576489,0.21636721576805454,0.14145996544460482,0.15399201623348127
6459,0.8181818181818182,0.1666666666666667,0.0,0.3478260869565217,0.08685759876747001,0.6743431782130063,0.5818581713364572,0.0010379621882416392,0.371477007840646,0.21900796473748244,0.4119340993153888,0.2124947151909405,0.12987089062980758,0.1478432926521157
6460,0.8181818181818182,0.1666666666666667,0.0,0.3913043478260869,0.102133542423242,0.01599192410286048,0.616808513544897,0.0010189743468690116,0.37931765204492507,0.4615263165183041,0.3821149747019538,0.16564083011057248,0.10647440297271069,0.11632363774656722
6461,0.8181818181818182,0.1666666666666667,0.0,0.43478260869565216,0.18256162649939475,0.040327139883463835,0.6564008688405897,0.0010466002628283456,0.39182030091120973,0.6586960262899809,0.4080192710164042,0.19144107340632208,0.08146789425102363,0.0956958934930441
6462,0.8181818181818182,0.1666666666666667,0.0,0.4782608695652174,0.16094970837460104,0.1032923194307915,0.6856873539978962,0.0010535266452158466,0.38080101716465353,0.7866618510031583,0.3729664014859581,0.16912167121873534,0.06890694894795389,0.08085305561243891
6463,0.8181818181818182,0.1666666666666667,0.0,0.5217391304347826,0.1634010124353472,0.12049988278318605,0.7129438122430024,0.0010379621882416392,0.3687221869040087,0.8417337953583588,0.4221565092888493,0.1248545542733679,0.05675398215426852,0.06561528457792681
6464,0.8181818181818182,0.1666666666666667,0.0,0.6086956521739131,0.11481787168482448,0.12913752977276494,0.8047458368055082,0.0009083910694410049,0.3250688705234169,0.7035442950526009,0.5541029915866663,0.1187978388697382,0.045888262999692314,0.056476504801695686
6465,0.8181818181818182,0.1666666666666667,0.0,0.6521739130434783,0.1531225927148674,0.1663216438658185,0.8208412453381787,0.000841037971741872,0.31002331002331124,0.5617718752038235,0.5584144622915613,0.10991417210710201,0.04110908617547514,0.048643264993497554
6466,0.8181818181818182,0.1666666666666667,0.0,0.6956521739130435,0.2107337405084186,0.1949199049779945,0.8006721219655469,0.000768470183854451,0.30451366815003317,0.3571037737563395,0.5594431527589222,0.20018727028912767,0.04397529052566804,0.05957240840077336
6467,0.8181818181818182,0.1666666666666667,0.0,0.7391304347826086,0.18058627709915265,0.1945692993806315,0.7823554323028376,0.000790921216420829,0.2985802076711188,0.13183491451107635,0.5365894557614727,0.19121282153037694,0.04771218432699817,0.06441160279032905
6468,0.8181818181818182,0.1666666666666667,0.0,0.7826086956521738,0.12338505557389677,0.20651977084983905,0.7400008196609336,0.0007805316428395812,0.2983682983682989,0.007046253998417236,0.5022492526676621,0.20917728167578375,0.055388334003928896,0.07717206585942507
6469,0.8181818181818182,0.1666666666666667,0.0,0.826086956521739,0.10353664575767581,0.20147782331048847,0.7003565525061134,0.0007650069926607003,0.3023945751218484,0.00021584001522946712,0.4095768180249788,0.2032816394709744,0.07747361009206881,0.09618071715605576
6470,0.8181818181818182,0.1666666666666667,0.0,0.8695652173913043,0.04775682293386156,0.0876676606674005,0.690348492506933,0.0007978077920129977,0.3108709472345836,0.00020457646930974597,0.3841755803716829,0.2993886481004516,0.10923114245816665,0.14174775872110804
6471,0.8181818181818182,0.1666666666666667,0.0,0.9130434782608696,0.1467343457686805,0.27513487991558083,0.6694362098878431,0.0009377684843948807,0.32167832167832344,0.00022521943966535932,0.3697416664785572,0.39402498839287337,0.16817945137393198,0.2017403653597082
6472,0.8181818181818182,0.1666666666666667,0.0,0.9565217391304348,0.17912264773852754,0.3091296783189859,0.6469228562451333,0.0008634890043082502,0.32697605424878157,0.0002615119436571488,0.3579423610864777,0.3823971115762608,0.1866139262976024,0.21475587280227007
6473,0.8181818181818182,0.1666666666666667,0.0,1.0,0.18195499064597775,0.3381462756552882,0.6267701260911738,0.0009187806430222543,0.3299427844882388,0.0003115595640554717,0.35716842468470156,0.35012022130056886,0.204527703486308,0.23233771172805195
6474,0.8181818181818182,0.2,0.0,0.0,0.18181743149554308,0.3707147467421484,0.6205625606207567,0.0008652006965074593,0.3299427844882388,0.00031593525602611295,0.36413062756567993,0.24308046656758464,0.14480722349766867,0.16663519612353825
